"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1623448_at",0.89312003186423,8.07811312260647,7.00828232485179,5.52222397383115e-05,0.000179761574634229,1.2471703641082
"1623449_at",1.39397778934661,9.18080930471886,13.8322953446395,1.75905070019258e-07,1.24859658689325e-06,7.50101224115866
"1623450_at",-0.446813609481691,6.45079648518371,-2.80169932680787,0.0201709414325001,0.0345704179805338,-5.01869589591574
"1623451_at",-0.258867352948347,6.92802847987883,-2.46997809064628,0.0349519108635163,0.0557817780787672,-5.57043973718354
"1623452_at",-0.370338579287985,9.13781372247055,-4.52123908609806,0.00135459992240079,0.00318951145848425,-2.19910545080788
"1623453_at",0.564241072001036,7.53571436777488,6.79377826069765,7.05093512274957e-05,0.000224141244104636,0.982098597383361
"1623454_at",-0.130943458183385,4.70974463249833,-1.42413140835973,0.187324274303967,0.237803580052836,-7.14802353537832
"1623455_s_at",-0.0660635515790453,8.98008868993921,-0.710703178634926,0.494832939544642,0.551100303828528,-7.89084099266443
"1623456_at",2.79388472277788,7.94264069712914,19.0024484749478,1.02852554539757e-08,1.32964639402283e-07,10.5647911610191
"1623457_at",-0.0800232350745347,5.70157350657148,-0.93247023280537,0.374840631582389,0.433407336327828,-7.70303503273643
"1623458_at",1.88782210359017,10.4077803662782,17.6116416833251,2.039157753915e-08,2.22231844463468e-07,9.82991537078475
"1623459_at",-0.0862931720131606,10.1594543030284,-0.906102255696075,0.387922414498359,0.446164922901621,-7.72762568176442
"1623460_at",1.19895475340658,6.71088882491009,9.86425304596837,3.31942504287383e-06,1.47710127758969e-05,4.30575119565459
"1623461_at",0.0257294818464766,6.27659614039391,0.252188412624902,0.806421338814117,0.835061589618903,-8.12804244835792
"1623462_at",-0.27001722206654,5.31741601001159,-2.02151458425393,0.0731562412509688,0.105594598948085,-6.29004910090196
"1623463_at",0.835916641157485,12.4327620068085,8.10415079240061,1.71473471561814e-05,6.30777413245245e-05,2.51798329389121
"1623464_at",-0.240753076825366,4.82373321797786,-2.98487794860957,0.0149128372673934,0.0266178274525937,-4.71117459844031
"1623465_at",-1.05200070851387,11.5834932945052,-9.37049488728827,5.12700512864439e-06,2.16821310432605e-05,3.83227141756321
"1623466_at",-0.544868075064129,4.68711498327164,-4.03576314020733,0.00279848437408794,0.00607663563905988,-2.96879627632915
"1623467_at",-0.227767428966613,4.74494074502922,-2.86091414144327,0.0182911788650897,0.0317710953946641,-4.91939553017593
"1623468_at",2.83253103145313,8.05971445008445,33.3968633873869,6.06395076013981e-11,5.14184305647378e-09,15.933871847182
"1623469_s_at",-0.189918313238167,5.25794370864797,-1.58333939510971,0.146962322936862,0.192549598638051,-6.93518970246749
"1623470_at",0.486360554412451,11.2020603747374,5.5942227088412,0.000307288968667622,0.000843042926199881,-0.60929741701114
"1623471_s_at",-1.6674247607189,5.40209518978528,-9.06516643820711,6.77305997730337e-06,2.7712226401091e-05,3.52905567429462
"1623472_at",0.650667506266897,6.19854937919071,5.47391851265239,0.000359947435792071,0.000971063886566738,-0.779604488023645
"1623473_at",-0.578574472462988,6.150223622345,-3.69181195195733,0.00477168018902213,0.00979771212809832,-3.53026083447966
"1623474_at",-0.0197573459223115,5.88279148115663,-0.215091833149007,0.834373125961005,0.859591187389268,-8.13758420783819
"1623475_s_at",1.48287083409699,9.84517839647089,13.1309206475753,2.78406000020043e-07,1.82005881765431e-06,7.00262473943366
"1623476_at",-0.267769195561379,5.55799789574658,-2.25052792082722,0.0502520504572303,0.076068439318325,-5.92784473090069
"1623477_at",5.42018357621454,8.18913922991995,45.9127973650127,3.26525638395496e-12,1.24059853970347e-09,18.7856586961989
"1623478_at",-0.0129701892548129,4.00147837786943,-0.157109916303107,0.878541251475211,0.897822259259002,-8.14948840144667
"1623479_at",0.873829707237526,8.74899663601516,8.98637335964801,7.28670534340851e-06,2.95332847879123e-05,3.44945802065153
"1623480_at",0.579243350360972,7.94559192951218,3.71040337589018,0.00463420641518401,0.00954335325226201,-3.49961987887081
"1623481_at",-0.0493234103853339,10.3107952917814,-0.618147244294663,0.551423912704769,0.605199559507806,-7.95582104786338
"1623482_at",-0.503501786405341,11.201676944271,-5.39191210764366,0.000401390213301204,0.00107188160567701,-0.896847863276208
"1623483_at",-0.113569151001204,4.62590527482959,-1.08362341353923,0.306024167903571,0.362962014525845,-7.5511137839976
"1623484_at",0.162970893129202,4.01066743435754,1.86797914928608,0.0937811667846647,0.130696424215234,-6.52447099933525
"1623485_at",1.18253055534785,8.35082278568393,10.9798816732035,1.3253945961893e-06,6.66460026186776e-06,5.30554517633762
"1623486_at",-0.834332904596507,7.76520626248239,-6.75708164626278,7.35595425157529e-05,0.000232660288677996,0.936183586354458
"1623487_at",1.52472840004242,8.6205235576817,10.4609468690368,2.01030349817806e-06,9.5271997743112e-06,4.85194470608238
"1623488_at",-0.103367100051501,3.65923554533918,-1.31125376796145,0.221451151692488,0.274130779025215,-7.2901304716806
"1623489_at",-0.0990512649137525,5.69708246772002,-1.17474608499407,0.269510827681666,0.325004403551981,-7.45102080560584
"1623490_at",-4.05199885342718,7.43593010561392,-38.3184296374585,1.71903414235875e-11,2.80842110509867e-09,17.1900611917071
"1623491_at",-0.529751306659073,5.51162908507543,-5.35613094229514,0.000421061537555929,0.00112062326355287,-0.948296987996061
"1623492_a_at",-1.1519330906086,12.457016592845,-12.1224407378189,5.61050252817806e-07,3.23980024113438e-06,6.24102212420525
"1623493_at",1.26128506203149,6.45132592629153,10.8274132667547,1.49526556600357e-06,7.3816809082833e-06,5.1742466746059
"1623494_at",1.27435320324542,6.0380654968838,7.94127256551537,2.0242688082264e-05,7.32555708487813e-05,2.33747702405015
"1623495_at",0.34282598351667,9.98741014495309,3.30529335287416,0.00884280004960684,0.0169059564753504,-4.17314036524211
"1623496_at",0.814351037650832,6.23134286794357,6.8254278786345,6.79891672900167e-05,0.000217290168377807,1.02156461832622
"1623497_at",-0.0891312576653007,4.27103100132811,-0.880538126656902,0.400912805663849,0.458961008332303,-7.75090209967544
"1623498_at",-0.434709343286286,9.67102418095093,-5.42447040006171,0.00038435063852644,0.0010298883556838,-0.850187756246719
