,id_string,label,TPM,biotype,logFPKM,layer,is_conserved,is_core,is_ortho_metric_nodes
ENSG00000091009,9606.ENSP00000265271,RBM27,9.446073916666666,protein_coding,4.199728899990576,HS,True,False,False
ENSG00000170949,9606.ENSP00000406201,ZNF160,6.0132425000000005,protein_coding,3.521689911521718,HS,True,False,False
ENSG00000148303,9606.ENSP00000361076,RPL7A,62.29924658333334,protein_coding,6.756040946512142,HS,True,False,True
ENSG00000108387,9606.ENSP00000402000,SEPT4,6.417036499999999,protein_coding,3.447960305531239,HS,True,False,True
ENSG00000160633,9606.ENSP00000467423,SAFB,12.378440249999995,protein_coding,4.434382748453759,HS,True,True,True
ENSG00000088756,9606.ENSP00000392660,ARHGAP28,10.807510166666667,protein_coding,3.9518379431482757,HS,True,False,True
ENSG00000166794,9606.ENSP00000300026,PPIB,12.841066583333333,protein_coding,4.266063588105661,HS,True,False,True
ENSG00000047346,9606.ENSP00000443598,FAM214A,25.85793833333333,protein_coding,5.616528218299648,HS,True,True,False
ENSG00000215301,9606.ENSP00000382840,DDX3X,9.147996416666668,protein_coding,3.385222395058949,HS,True,False,False
ENSG00000172500,9606.ENSP00000344572,FIBP,33.840869500000004,protein_coding,5.811663815841225,HS,True,False,True
ENSG00000144736,9606.ENSP00000315182,SHQ1,1.6863891666666666,protein_coding,1.5225304577040601,HS,True,False,False
ENSG00000120063,9606.ENSP00000400717,GNA13,1.7506076666666666,protein_coding,1.626149400423112,HS,True,False,True
ENSG00000105701,9606.ENSP00000476767,FKBP8,11.474211666666665,protein_coding,4.162793703147426,HS,True,False,True
ENSG00000132694,9606.ENSP00000357177,ARHGEF11,15.54410483333333,protein_coding,4.829413189362631,HS,True,False,True
ENSG00000137168,9606.ENSP00000362803,PPIL1,5.5447430833333335,protein_coding,3.136613218284247,HS,True,False,True
ENSG00000168282,9606.ENSP00000307423,MGAT2,4.518019000000001,protein_coding,3.0170687885249454,HS,True,False,True
ENSG00000139197,9606.ENSP00000391601,PEX5,7.77434525,protein_coding,3.4860581579208203,HS,True,False,True
ENSG00000165629,9606.ENSP00000349142,ATP5F1C,22.078917333333337,protein_coding,5.009978791633434,HS,True,False,True
ENSG00000115616,9606.ENSP00000233969,SLC9A2,1.7268270000000001,protein_coding,1.8996978199335703,HS,True,False,True
ENSG00000198522,9606.ENSP00000264718,GPN1,9.849363083333332,protein_coding,4.29720973755135,HS,True,False,True
ENSG00000101558,9606.ENSP00000345656,VAPA,22.71177591666667,protein_coding,5.240463969377962,HS,True,False,True
ENSG00000167553,9606.ENSP00000301072,TUBA1C,10.562404916666667,protein_coding,4.038287129710349,HS,True,False,True
ENSG00000077157,9606.ENSP00000476755,PPP1R12B,6.788835499999999,protein_coding,3.4625700643793866,HS,True,False,True
ENSG00000087191,9606.ENSP00000310572,PSMC5,20.217957833333333,protein_coding,4.959478538622069,HS,True,False,True
ENSG00000101052,9606.ENSP00000362121,IFT52,8.918388333333334,protein_coding,3.922212400573414,HS,True,False,False
ENSG00000214087,9606.ENSP00000380635,ARL16,6.365390250000001,protein_coding,3.6062131120200736,HS,True,True,False
ENSG00000153339,9606.ENSP00000283351,TRAPPC8,18.37909925,protein_coding,5.121194179045154,HS,True,False,True
ENSG00000144935,9606.ENSP00000419313,TRPC1,6.998218083333334,protein_coding,3.743945581388388,HS,True,False,True
ENSG00000164934,9606.ENSP00000297579,DCAF13,7.474275666666667,protein_coding,3.6568716302981086,HS,True,True,True
ENSG00000114738,9606.ENSP00000396467,MAPKAPK3,1.4160520833333334,protein_coding,1.5059938789422427,HS,True,False,True
ENSG00000167985,9606.ENSP00000301761,SDHAF2,3.7530671666666673,protein_coding,2.764497064925514,HS,True,False,True
ENSG00000188177,9606.ENSP00000386764,ZC3H6,6.394165916666666,protein_coding,3.564872671293017,HS,True,False,False
ENSG00000166902,9606.ENSP00000300151,MRPL16,7.126041083333335,protein_coding,3.5137679092752423,HS,True,False,True
ENSG00000198648,9606.ENSP00000348278,STK39,18.0082045,protein_coding,5.03689874590699,HS,True,False,True
ENSG00000143376,9606.ENSP00000357836,SNX27,9.029182166666667,protein_coding,3.953613537812162,HS,True,False,True
ENSG00000120948,9606.ENSP00000240185,TARDBP,27.55815816666667,protein_coding,5.467900527966771,HS,True,True,True
ENSG00000040933,9606.ENSP00000074304,INPP4A,10.32884575,protein_coding,3.9582491230542023,HS,True,False,True
ENSG00000171858,9606.ENSP00000345957,RPS21,54.47651316666667,protein_coding,6.13770553472847,HS,True,False,True
ENSG00000108424,9606.ENSP00000290158,KPNB1,56.11288166666666,protein_coding,6.859510331277961,HS,True,True,True
ENSG00000130935,9606.ENSP00000253247,NOL11,4.964597416666667,protein_coding,3.2368707309601197,HS,True,False,False
ENSG00000146729,9606.ENSP00000313050,NIPSNAP2,2.335145333333333,protein_coding,2.166559037421316,HS,True,True,False
ENSG00000151846,9606.ENSP00000281589,PABPC3,34.53010783333334,protein_coding,5.974403931605577,HS,True,False,False
ENSG00000161542,9606.ENSP00000414624,PRPSAP1,23.856336,protein_coding,5.582866757125233,HS,True,False,True
ENSG00000070614,9606.ENSP00000261797,NDST1,3.5426540833333333,protein_coding,2.5679635366068894,HS,True,True,True
ENSG00000100372,9606.ENSP00000390722,SLC25A17,8.844992166666668,protein_coding,4.06021883767178,HS,True,False,False
ENSG00000179085,9606.ENSP00000357384,DPM3,22.943273500000004,protein_coding,5.18186090955833,HS,True,False,True
ENSG00000160226,9606.ENSP00000381047,CFAP410,4.697133499999999,protein_coding,3.1579855617515094,HS,True,False,True
ENSG00000164032,9606.ENSP00000296417,H2AFZ,92.18711683333332,protein_coding,7.52325028131561,HS,True,True,False
ENSG00000125772,9606.ENSP00000368305,GPCPD1,4.293465,protein_coding,2.9246873933667596,HS,True,True,True
ENSG00000130294,9606.ENSP00000438388,KIF1A,1.229862,protein_coding,1.6415340451125977,HS,True,False,True
ENSG00000107581,9606.ENSP00000358140,EIF3A,11.314610749999998,protein_coding,4.147108477427726,HS,True,False,True
ENSG00000166595,9606.ENSP00000387471,CIAO2B,21.54375925,protein_coding,5.120940932344989,HS,True,False,True
ENSG00000087274,9606.ENSP00000264758,ADD1,14.966788500000002,protein_coding,4.68153518632207,HS,True,False,False
ENSG00000149260,9606.ENSP00000278559,CAPN5,3.9783823333333337,protein_coding,2.3473854042303386,HS,True,False,False
ENSG00000107140,9606.ENSP00000481045,TESK1,28.25960183333333,protein_coding,5.51708145705237,HS,True,False,False
ENSG00000083635,9606.ENSP00000368459,NUFIP1,2.5366918333333337,protein_coding,2.4361707028515442,HS,True,False,True
ENSG00000143919,9606.ENSP00000367755,CAMKMT,19.502887833333336,protein_coding,5.325161203862173,HS,True,True,True
ENSG00000143393,9606.ENSP00000357869,PI4KB,18.321649916666672,protein_coding,5.169966995947174,HS,True,True,True
ENSG00000110422,9606.ENSP00000304226,HIPK3,7.432320250000001,protein_coding,3.801219586421466,HS,True,False,False
ENSG00000198804,9606.ENSP00000354499,MT-CO1,3781.8895466666663,protein_coding,12.850180731969253,HS,True,False,True
ENSG00000265681,9606.ENSP00000397798,RPL17,9.793832666666663,protein_coding,3.9298602119719237,HS,True,False,True
ENSG00000112742,9606.ENSP00000358813,TTK,14.68756025,protein_coding,4.744153868619129,HS,True,False,True
ENSG00000127993,9606.ENSP00000265732,RBM48,3.0176335,protein_coding,2.683351925289413,HS,True,False,True
ENSG00000105669,9606.ENSP00000262812,COPE,11.874249999999998,protein_coding,4.262569644167911,HS,True,False,True
ENSG00000148337,9606.ENSP00000439244,CIZ1,43.56862616666667,protein_coding,6.368668019755362,HS,True,False,False
ENSG00000118705,9606.ENSP00000237530,RPN2,51.50178116666667,protein_coding,6.521775196103985,HS,True,True,True
ENSG00000100596,9606.ENSP00000216484,SPTLC2,1.8338634166666667,protein_coding,1.9458251334978829,HS,True,False,True
ENSG00000279765,9606.ENSP00000406581,AC013394.1,1.4493751666666668,protein_coding,2.188218518816881,HS,True,False,False
ENSG00000196628,9606.ENSP00000381382,TCF4,8.118300333333332,protein_coding,3.406640077330513,HS,True,False,False
ENSG00000145979,9606.ENSP00000475727,TBC1D7,2.8266257500000003,protein_coding,2.4352041899547006,HS,True,False,True
ENSG00000089234,9606.ENSP00000403524,BRAP,43.57347000000001,protein_coding,6.283276389776916,HS,True,False,True
ENSG00000175354,9606.ENSP00000311857,PTPN2,2.9638457499999995,protein_coding,2.085337034683608,HS,True,False,True
ENSG00000131398,9606.ENSP00000434241,KCNC3,1.4991981666666665,protein_coding,2.0862872448633887,HS,True,True,False
ENSG00000173653,9606.ENSP00000309163,RCE1,5.6659485,protein_coding,3.311007297612055,HS,True,True,True
ENSG00000137876,9606.ENSP00000260443,RSL24D1,10.545612166666666,protein_coding,4.622635389951052,HS,True,False,False
ENSG00000169857,9606.ENSP00000306822,AVEN,4.20152125,protein_coding,3.212501793618317,HS,True,False,False
ENSG00000090621,9606.ENSP00000361949,PABPC4,23.40922225,protein_coding,5.251811347037945,HS,True,False,True
ENSG00000163738,9606.ENSP00000379108,MTHFD2L,5.412801583333334,protein_coding,3.1164608555247004,HS,True,False,True
ENSG00000007168,9606.ENSP00000380378,PAFAH1B1,42.67210391666668,protein_coding,6.158361355002307,HS,True,False,True
ENSG00000127720,9606.ENSP00000248306,METTL25,2.305990916666667,protein_coding,2.191487113573565,HS,True,False,True
ENSG00000178691,9606.ENSP00000316578,SUZ12,7.940422083333335,protein_coding,3.69446503795804,HS,True,False,True
ENSG00000125166,9606.ENSP00000245206,GOT2,8.629850916666667,protein_coding,3.8323588105598057,HS,True,False,True
ENSG00000198356,9606.ENSP00000466379,ASNA1,5.219263333333333,protein_coding,3.4329714742119406,HS,True,False,True
ENSG00000196655,9606.ENSP00000436005,TRAPPC4,13.5012775,protein_coding,4.7274826027703645,HS,True,False,True
ENSG00000135655,9606.ENSP00000280377,USP15,41.644000916666656,protein_coding,6.162482886211214,HS,True,False,False
ENSG00000160972,9606.ENSP00000292539,PPP1R16A,10.059992333333334,protein_coding,4.219997389792287,HS,True,True,True
ENSG00000177692,9606.ENSP00000479716,DNAJC28,5.412537166666667,protein_coding,3.2024648702624416,HS,True,False,False
ENSG00000126581,9606.ENSP00000355231,BECN1,5.020076416666666,protein_coding,3.2552175544259447,HS,True,False,True
ENSG00000108064,9606.ENSP00000420588,TFAM,6.361166000000001,protein_coding,2.929832239526713,HS,True,False,True
ENSG00000125877,9606.ENSP00000369456,ITPA,9.834485916666667,protein_coding,4.110799847577366,HS,True,False,True
ENSG00000175115,9606.ENSP00000316454,PACS1,20.776093,protein_coding,5.304676493235198,HS,True,False,True
ENSG00000107833,9606.ENSP00000359128,NPM3,5.733024,protein_coding,3.2122108772041127,HS,True,False,True
ENSG00000196482,9606.ENSP00000355904,ESRRG,1.8959488333333332,protein_coding,2.224282838837903,HS,True,True,False
ENSG00000133067,9606.ENSP00000356247,LGR6,4.085291833333334,protein_coding,3.233205002912029,HS,True,False,False
ENSG00000157764,9606.ENSP00000288602,BRAF,14.723675916666664,protein_coding,4.783750035381964,HS,True,False,True
ENSG00000148358,9606.ENSP00000361483,GPR107,2.9649200833333325,protein_coding,2.5502280503222723,HS,True,True,True
ENSG00000136485,9606.ENSP00000483236,DCAF7,15.090693583333335,protein_coding,4.814957412150854,HS,True,False,True
ENSG00000140564,9606.ENSP00000483552,FURIN,2.275760583333333,protein_coding,2.429264631320266,HS,True,False,True
ENSG00000166889,9606.ENSP00000300146,PATL1,8.961585083333333,protein_coding,3.908653981613102,HS,True,False,True
ENSG00000104774,9606.ENSP00000395473,MAN2B1,5.072690083333333,protein_coding,3.465201817392468,HS,True,False,False
ENSG00000175203,9606.ENSP00000408910,DCTN2,29.182013916666666,protein_coding,5.611441896029994,HS,True,False,True
ENSG00000168924,9606.ENSP00000305653,LETM1,3.8825836666666667,protein_coding,2.9870452630219924,HS,True,False,True
ENSG00000162688,9606.ENSP00000294724,AGL,1.6019251666666663,protein_coding,1.7144143443271862,HS,True,False,True
ENSG00000167323,9606.ENSP00000478059,STIM1,8.457640666666668,protein_coding,3.7603638513752293,HS,True,False,True
ENSG00000113231,9606.ENSP00000264917,PDE8B,1.46364,protein_coding,1.542694424813754,HS,True,True,True
ENSG00000187325,9606.ENSP00000339917,TAF9B,1.4799622499999998,protein_coding,1.5248511074601436,HS,True,False,True
ENSG00000089902,9606.ENSP00000262241,RCOR1,7.955637250000001,protein_coding,3.871523046839513,HS,True,True,True
ENSG00000133818,9606.ENSP00000256196,RRAS2,2.44349925,protein_coding,2.1640758826901942,HS,True,False,False
ENSG00000122042,9606.ENSP00000370055,UBL3,4.719239833333334,protein_coding,2.9164043008626557,HS,True,False,False
ENSG00000140199,9606.ENSP00000346112,SLC12A6,55.24491083333334,protein_coding,6.69624099446342,HS,True,True,True
ENSG00000130725,9606.ENSP00000253023,UBE2M,11.292201333333333,protein_coding,4.262441576835865,HS,True,False,True
ENSG00000171302,9606.ENSP00000307674,CANT1,13.749060333333333,protein_coding,4.646625428382471,HS,True,True,True
ENSG00000261456,9606.ENSP00000456206,TUBB8,1.314163,protein_coding,1.6341216244539272,HS,True,False,True
ENSG00000263563,9606.ENSP00000464265,UBBP4,78.20260383333334,transcribed_unprocessed_pseudogene,7.19222103223585,HS,True,False,False
ENSG00000139163,9606.ENSP00000266517,ETNK1,6.807833666666666,protein_coding,3.686076415224935,HS,True,False,True
ENSG00000136699,9606.ENSP00000386531,SMPD4,13.372551416666667,protein_coding,4.641348189240911,HS,True,False,True
ENSG00000138802,9606.ENSP00000428564,SEC24B,7.575592499999999,protein_coding,3.6523138105272372,HS,True,False,True
ENSG00000267060,9606.ENSP00000386902,PTGES3L,5.526393166666666,protein_coding,3.9775032796746785,HS,True,False,False
ENSG00000132664,9606.ENSP00000366828,POLR3F,3.3814136666666665,protein_coding,2.6684418753302537,HS,True,False,True
ENSG00000196072,9606.ENSP00000359398,BLOC1S2,4.928678749999999,protein_coding,3.0456018634996127,HS,True,True,True
ENSG00000165672,9606.ENSP00000298510,PRDX3,2.9927759999999988,protein_coding,2.4370480789859204,HS,True,False,True
ENSG00000172977,9606.ENSP00000340330,KAT5,15.660403083333335,protein_coding,4.722251056913979,HS,True,True,True
ENSG00000100380,9606.ENSP00000216218,ST13,11.403716916666667,protein_coding,4.124650030751548,HS,True,False,True
ENSG00000137414,9606.ENSP00000259963,FAM8A1,3.5638285000000005,protein_coding,2.359411530434217,HS,True,False,False
ENSG00000183751,9606.ENSP00000454836,TBL3,1.6295915833333334,protein_coding,1.5518197001420933,HS,True,False,True
ENSG00000075886,9606.ENSP00000326042,TUBA3D,118.72401483333331,protein_coding,7.724712973926463,HS,True,True,True
ENSG00000004838,9606.ENSP00000231749,ZMYND10,140.10522525000002,protein_coding,8.018041523719209,HS,True,True,True
ENSG00000006007,9606.ENSP00000261386,GDE1,10.000931666666668,protein_coding,4.143200122543268,HS,True,False,True
ENSG00000188343,9606.ENSP00000429367,FAM92A,24.458001333333332,protein_coding,5.259901802379048,HS,True,False,False
ENSG00000107938,9606.ENSP00000349244,EDRF1,6.8929168333333335,protein_coding,3.3956059478281344,HS,True,False,False
ENSG00000001167,9606.ENSP00000345702,NFYA,18.541117166666666,protein_coding,4.963461084172318,HS,True,False,True
ENSG00000148090,9606.ENSP00000364883,AUH,2.64154075,protein_coding,2.4632350750564105,HS,True,False,True
ENSG00000278535,9606.ENSP00000482704,DHRS11,4.2551630000000005,protein_coding,3.160720239117544,HS,True,False,False
ENSG00000086288,9606.ENSP00000199447,NME8,6.292318833333334,protein_coding,3.841750853998513,HS,True,False,True
ENSG00000100031,9606.ENSP00000383232,GGT1,10.1264545,protein_coding,4.332830814044483,HS,True,False,True
ENSG00000168306,9606.ENSP00000307697,ACOX2,1.5047288333333335,protein_coding,1.3586020920217623,HS,True,False,True
ENSG00000166147,9606.ENSP00000325527,FBN1,2.0380698333333336,protein_coding,2.1844777983890573,HS,True,False,True
ENSG00000174748,9606.ENSP00000309334,RPL15,85.39304383333331,protein_coding,7.281070826451944,HS,True,False,True
ENSG00000164758,9606.ENSP00000297347,MED30,8.65243075,protein_coding,3.965930385723411,HS,True,False,True
ENSG00000100226,9606.ENSP00000216044,GTPBP1,10.418310666666667,protein_coding,4.219653468501962,HS,True,False,False
ENSG00000076201,9606.ENSP00000265562,PTPN23,2.452415166666666,protein_coding,2.25051796248736,HS,True,False,False
ENSG00000178035,9606.ENSP00000321584,IMPDH2,12.206425333333335,protein_coding,4.114540618255656,HS,True,False,True
ENSG00000147164,9606.ENSP00000481314,SNX12,2.803186666666667,protein_coding,2.0226456123534944,HS,True,False,True
ENSG00000123737,9606.ENSP00000368984,EXOSC9,12.502426333333334,protein_coding,4.486460543837455,HS,True,False,True
ENSG00000136754,9606.ENSP00000365312,ABI1,3.482094833333333,protein_coding,2.5516487558710694,HS,True,False,True
ENSG00000185947,9606.ENSP00000300870,ZNF267,6.261254583333333,protein_coding,3.8552199882391927,HS,True,False,False
ENSG00000060237,9606.ENSP00000341292,WNK1,77.05602433333333,protein_coding,7.0731751893274835,HS,True,False,True
ENSG00000137825,9606.ENSP00000260386,ITPKA,1.4584740833333332,protein_coding,1.550116283511017,HS,True,False,True
ENSG00000132640,9606.ENSP00000384545,BTBD3,4.860268916666668,protein_coding,3.147030305019538,HS,True,True,False
ENSG00000159210,9606.ENSP00000421380,SNF8,19.718640333333337,protein_coding,4.880770251315963,HS,True,False,True
ENSG00000169410,9606.ENSP00000482732,PTPN9,2.2074027499999995,protein_coding,2.1268755283093848,HS,True,False,True
ENSG00000177143,9606.ENSP00000319052,CETN1,89.15175125,protein_coding,7.313202541862938,HS,True,True,False
ENSG00000196531,9606.ENSP00000448035,NACA,62.622971,protein_coding,6.660445978733492,HS,True,False,True
ENSG00000198918,9606.ENSP00000355315,RPL39,13.782515166666665,protein_coding,4.36211157849692,HS,True,False,True
ENSG00000168944,9606.ENSP00000303058,CEP120,14.192527749999998,protein_coding,4.691816409191569,HS,True,False,False
ENSG00000109339,9606.ENSP00000352157,MAPK10,11.789303916666665,protein_coding,4.047129504705512,HS,True,False,True
ENSG00000182919,9606.ENSP00000331209,C11orf54,6.134891166666668,protein_coding,3.5844032678691873,HS,True,True,True
ENSG00000113161,9606.ENSP00000287936,HMGCR,3.8518444166666668,protein_coding,2.8201422434440397,HS,True,False,True
ENSG00000100288,9606.ENSP00000384400,CHKB,22.347431666666665,protein_coding,5.152081001382063,HS,True,False,True
ENSG00000101350,9606.ENSP00000364864,KIF3B,10.291256416666668,protein_coding,4.203343512956657,HS,True,False,True
ENSG00000105248,9606.ENSP00000262962,YJU2,2.1290854166666664,protein_coding,2.2153340842120155,HS,True,False,False
ENSG00000166783,9606.ENSP00000379654,MARF1,6.7351538333333325,protein_coding,3.729964194366943,HS,True,False,True
ENSG00000151422,9606.ENSP00000281092,FER,1.872073583333333,protein_coding,1.792438235927134,HS,True,False,True
ENSG00000183570,9606.ENSP00000383168,PCBP3,19.26522283333333,protein_coding,5.073706393822035,HS,True,False,False
ENSG00000113300,9606.ENSP00000377024,CNOT6,5.361167000000001,protein_coding,3.468906725076822,HS,True,False,True
ENSG00000055950,9606.ENSP00000339844,MRPL43,83.31730983333334,protein_coding,7.295029800615511,HS,True,True,True
ENSG00000132646,9606.ENSP00000368458,PCNA,25.51470091666667,protein_coding,5.318137258617829,HS,True,True,True
ENSG00000076555,9606.ENSP00000341044,ACACB,1.7415720833333332,protein_coding,1.712427841410236,HS,True,False,True
ENSG00000043143,9606.ENSP00000354425,JADE2,1.271693416666667,protein_coding,1.3326437806134386,HS,True,False,True
ENSG00000132383,9606.ENSP00000254719,RPA1,4.8864975,protein_coding,3.2957380708990933,HS,True,False,True
ENSG00000174276,9606.ENSP00000308548,ZNHIT2,9.640700916666667,protein_coding,3.8565433133049725,HS,True,False,True
ENSG00000187742,9606.ENSP00000364965,SECISBP2,34.521117583333336,protein_coding,5.93584819575706,HS,True,False,False
ENSG00000117408,9606.ENSP00000361418,IPO13,24.781257416666666,protein_coding,5.414613648172581,HS,True,False,False
ENSG00000164258,9606.ENSP00000296684,NDUFS4,9.295006416666666,protein_coding,4.0478802787233885,HS,True,False,True
ENSG00000213339,9606.ENSP00000250237,QTRT1,1.3571492499999998,protein_coding,1.2788118040784044,HS,True,False,False
ENSG00000164941,9606.ENSP00000430338,INTS8,26.39350308333333,protein_coding,5.598907111745801,HS,True,False,False
ENSG00000170606,9606.ENSP00000302961,HSPA4,13.089924416666667,protein_coding,4.508930671859522,HS,True,False,True
ENSG00000066557,9606.ENSP00000359990,LRRC40,1.9751890833333328,protein_coding,2.0174125111055976,HS,True,False,True
ENSG00000182149,9606.ENSP00000438399,IST1,26.41559775,protein_coding,5.548583900004061,HS,True,False,False
ENSG00000165006,9606.ENSP00000297661,UBAP1,19.5448245,protein_coding,5.009319945284264,HS,True,False,True
ENSG00000132155,9606.ENSP00000251849,RAF1,7.836150083333332,protein_coding,3.563847822742558,HS,True,False,True
ENSG00000108298,9606.ENSP00000225430,RPL19,177.59079008333333,protein_coding,8.16398467400812,HS,True,False,True
ENSG00000058804,9606.ENSP00000360483,NDC1,4.009048333333333,protein_coding,2.815040808572514,HS,True,False,False
ENSG00000100348,9606.ENSP00000216185,TXN2,9.21702925,protein_coding,3.9803049743346848,HS,True,False,True
ENSG00000134072,9606.ENSP00000256460,CAMK1,3.9173425,protein_coding,2.3537520127967486,HS,True,False,True
ENSG00000239857,9606.ENSP00000265857,GET4,10.913273916666665,protein_coding,4.352209160263913,HS,True,False,True
ENSG00000023041,9606.ENSP00000358413,ZDHHC6,5.6950645,protein_coding,3.1487311451845694,HS,True,False,False
ENSG00000124641,9606.ENSP00000265350,MED20,1.0677428333333332,protein_coding,1.08868516293068,HS,True,False,False
ENSG00000135502,9606.ENSP00000320217,SLC26A10,1.3981079166666668,protein_coding,1.6385088590554309,HS,True,False,False
ENSG00000135749,9606.ENSP00000258229,PCNX2,1.4798919166666666,protein_coding,1.397571345547326,HS,True,False,False
ENSG00000169738,9606.ENSP00000303356,DCXR,10.228819,protein_coding,3.4623019977653695,HS,True,False,True
ENSG00000198160,9606.ENSP00000383820,MIER1,4.12684425,protein_coding,2.831459282017369,HS,True,False,True
ENSG00000134644,9606.ENSP00000391723,PUM1,8.845084166666664,protein_coding,3.9841161134382874,HS,True,False,False
ENSG00000103064,9606.ENSP00000455064,SLC7A6,7.060681249999999,protein_coding,3.890502337025773,HS,True,True,False
ENSG00000139531,9606.ENSP00000377668,SUOX,1.5868350833333336,protein_coding,1.6751596077752793,HS,True,False,True
ENSG00000112941,9606.ENSP00000230859,TENT4A,3.720155833333333,protein_coding,2.807420047963762,HS,True,False,False
ENSG00000185808,9606.ENSP00000420037,PIGP,6.682059833333333,protein_coding,3.631760671825534,HS,True,False,True
ENSG00000241878,9606.ENSP00000371586,PISD,7.348761333333331,protein_coding,3.678121835022302,HS,True,False,True
ENSG00000151532,9606.ENSP00000376792,VTI1A,1.9262270000000001,protein_coding,1.6859889100417191,HS,True,False,True
ENSG00000101439,9606.ENSP00000381448,CST3,66.6119585,protein_coding,6.184748094238159,HS,True,False,False
ENSG00000104529,9606.ENSP00000410059,EEF1D,13.066185999999995,protein_coding,4.25123431359646,HS,True,False,True
ENSG00000127946,9606.ENSP00000336747,HIP1,3.1605869166666665,protein_coding,2.4316098563994766,HS,True,False,True
ENSG00000140854,9606.ENSP00000368982,KATNB1,10.740322166666667,protein_coding,4.392208105862997,HS,True,False,True
ENSG00000182481,9606.ENSP00000438483,KPNA2,66.5761725,protein_coding,6.80457287757655,HS,True,False,True
ENSG00000100650,9606.ENSP00000452123,SRSF5,32.39083083333333,protein_coding,5.717425111802872,HS,True,False,False
ENSG00000140992,9606.ENSP00000344220,PDPK1,10.581170916666666,protein_coding,4.316273420948478,HS,True,False,True
ENSG00000138160,9606.ENSP00000260731,KIF11,4.8613825833333335,protein_coding,3.2233946946332956,HS,True,False,True
ENSG00000171109,9606.ENSP00000420617,MFN1,3.813449083333334,protein_coding,3.0916972392577655,HS,True,True,True
ENSG00000107185,9606.ENSP00000367318,RGP1,9.102212500000002,protein_coding,4.009207194605858,HS,True,True,True
ENSG00000026297,9606.ENSP00000426455,RNASET2,1.2922862500000003,protein_coding,1.3810906772364762,HS,True,False,False
ENSG00000156958,9606.ENSP00000453129,GALK2,3.295695916666667,protein_coding,2.629250837995502,HS,True,True,False
ENSG00000144554,9606.ENSP00000287647,FANCD2,11.531516499999999,protein_coding,4.49796858343758,HS,True,True,True
ENSG00000022277,9606.ENSP00000023939,RTF2,18.50018358333333,protein_coding,5.029296990322126,HS,True,False,False
ENSG00000156697,9606.ENSP00000377944,UTP14A,2.3214559166666664,protein_coding,2.24781176416137,HS,True,False,True
ENSG00000240682,9606.ENSP00000273541,ISY1,5.056273666666667,protein_coding,3.002575570230848,HS,True,False,False
ENSG00000131828,9606.ENSP00000369134,PDHA1,3.3758881666666665,protein_coding,2.3824479040060287,HS,True,False,True
ENSG00000144021,9606.ENSP00000418287,CIAO1,5.92266575,protein_coding,3.53653370809452,HS,True,False,True
ENSG00000198786,9606.ENSP00000354813,MT-ND5,1103.508451,protein_coding,11.394933126916332,HS,True,False,True
ENSG00000132466,9606.ENSP00000351416,ANKRD17,7.474248583333334,protein_coding,3.5757005776334294,HS,True,False,False
ENSG00000176225,9606.ENSP00000255674,RTTN,12.6322325,protein_coding,4.4125212466748795,HS,True,False,False
ENSG00000088826,9606.ENSP00000478305,SMOX,2.5853630833333336,protein_coding,2.669675548827923,HS,True,False,False
ENSG00000159079,9606.ENSP00000290155,CFAP298,31.75319516666667,protein_coding,5.826997470550612,HS,True,True,True
ENSG00000124228,9606.ENSP00000483495,DDX27,7.079214666666666,protein_coding,3.7179202007969705,HS,True,False,True
ENSG00000211455,9606.ENSP00000373684,STK38L,2.198743,protein_coding,2.281676788768757,HS,True,False,True
ENSG00000115694,9606.ENSP00000325748,STK25,27.076521416666665,protein_coding,5.69377505653668,HS,True,True,True
ENSG00000070371,9606.ENSP00000441158,CLTCL1,15.447844000000005,protein_coding,4.7880879000703045,HS,True,False,True
ENSG00000083720,9606.ENSP00000196371,OXCT1,14.49224225,protein_coding,4.694393892911264,HS,True,False,True
ENSG00000140367,9606.ENSP00000267938,UBE2Q2,4.957966833333334,protein_coding,3.1422695560437175,HS,True,False,True
ENSG00000145012,9606.ENSP00000482472,LPP,10.92641925,protein_coding,3.621360908256967,HS,True,False,False
ENSG00000182774,9606.ENSP00000346046,RPS17,21.291771166666663,protein_coding,5.072601191531448,HS,True,False,True
ENSG00000109118,9606.ENSP00000329933,PHF12,6.06668325,protein_coding,3.319374044562874,HS,True,False,True
ENSG00000105254,9606.ENSP00000221855,TBCB,14.721452666666664,protein_coding,4.617590540634601,HS,True,False,True
ENSG00000161813,9606.ENSP00000381490,LARP4,4.8399754999999995,protein_coding,3.0604592310351966,HS,True,False,True
ENSG00000136449,9606.ENSP00000323184,MYCBPAP,90.96110749999998,protein_coding,7.346880126005807,HS,True,False,True
ENSG00000178982,9606.ENSP00000248342,EIF3K,21.887269000000003,protein_coding,5.415577431107206,HS,True,False,True
ENSG00000102471,9606.ENSP00000480798,NDFIP2,2.3209337500000005,protein_coding,1.9681144433922966,HS,True,False,True
ENSG00000168883,9606.ENSP00000312981,USP39,10.335246583333337,protein_coding,4.19787288571784,HS,True,False,False
ENSG00000221923,9606.ENSP00000406318,ZNF880,1.9706841666666668,protein_coding,1.8053845044507206,HS,True,False,False
ENSG00000165406,9606.ENSP00000411848,MARCH8,8.677893083333334,protein_coding,3.7847292686572054,HS,True,False,False
ENSG00000137055,9606.ENSP00000380460,PLAA,3.7870490833333332,protein_coding,2.8775433545813853,HS,True,False,True
