,id_string,label,TPM,biotype,logFPKM,layer,is_conserved,is_core,is_ortho_metric_nodes
ENSMUSG00000039826,10090.ENSMUSP00000041848,Trub2,9.889457333333333,protein_coding,2.7962782271914666,MM,True,True,True
ENSMUSG00000037570,10090.ENSMUSP00000043901,Mcrs1,72.81788866666666,protein_coding,5.484925510896818,MM,True,False,True
ENSMUSG00000034321,10090.ENSMUSP00000074756,Exosc1,26.128493,protein_coding,4.063221077279277,MM,True,False,True
ENSMUSG00000060657,10090.ENSMUSP00000087770,Marf1,12.736257333333333,protein_coding,3.1146942319495747,MM,True,False,True
ENSMUSG00000010110,10090.ENSMUSP00000134854,Stx5a,56.27850333333333,protein_coding,5.12300124927508,MM,True,False,True
ENSMUSG00000024026,10090.ENSMUSP00000024823,Glo1,25.25829533333333,protein_coding,4.016976157861444,MM,True,False,True
ENSMUSG00000032508,10090.ENSMUSP00000035092,Myd88,21.098143666666672,protein_coding,3.7747941215431764,MM,True,True,True
ENSMUSG00000062797,10090.ENSMUSP00000119806,Hikeshi,1.363973,protein_coding,0.8638692205393745,MM,True,False,True
ENSMUSG00000000881,10090.ENSMUSP00000085299,Dlg3,1.7232853333333331,protein_coding,1.0262386857120147,MM,True,False,True
ENSMUSG00000032026,10090.ENSMUSP00000034524,Rexo2,98.63905066666666,protein_coding,5.915054164246294,MM,True,True,True
ENSMUSG00000030064,10090.ENSMUSP00000108982,Frmd4b,3.396554,protein_coding,1.6057370541043303,MM,True,False,False
ENSMUSG00000032560,10090.ENSMUSP00000035170,Dnajc13,10.147405000000001,protein_coding,2.8288203679686266,MM,True,False,True
ENSMUSG00000038187,10090.ENSMUSP00000048530,Btbd10,69.68693033333334,protein_coding,5.423724662749318,MM,True,False,False
ENSMUSG00000038007,10090.ENSMUSP00000040048,Acer2,10.985793,protein_coding,2.928181362604574,MM,True,False,True
ENSMUSG00000028032,10090.ENSMUSP00000029666,Papss1,2.706393333333333,protein_coding,1.3933579862501102,MM,True,False,True
ENSMUSG00000040464,10090.ENSMUSP00000111101,Gtpbp10,11.32318,protein_coding,2.966007034968078,MM,True,False,False
ENSMUSG00000079104,10090.ENSMUSP00000133736,Prps1l3,19.152501333333333,protein_coding,3.6464867662080303,MM,True,False,True
ENSMUSG00000003429,10090.ENSMUSP00000003521,Rps11,254.05225633333333,protein_coding,7.264762281665506,MM,True,False,True
ENSMUSG00000014748,10090.ENSMUSP00000014892,Tex261,31.17166133333333,protein_coding,4.303516558613582,MM,True,True,False
ENSMUSG00000053825,10090.ENSMUSP00000029404,Ppfia2,3.116578333333333,protein_coding,1.5237772151876583,MM,True,False,True
